t1,t2,label,fname,prev_word,prev_word_start,prev_word_end,next_word,next_word_start,next_word_end,sentence
2.92,2.96,,YO0015_yoneshiro_grammar_20130612/aligned/155.TextGrid,hunnidu,2.45,2.92,bungaje,2.96,3.41,hunnidu bungaje maasiku hunnidu bungaje
2.96,3.41,bungaje,YO0015_yoneshiro_grammar_20130612/aligned/155.TextGrid,,2.92,2.96,,3.41,3.71,hunnidu bungaje maasiku hunnidu bungaje
3.41,3.71,,YO0015_yoneshiro_grammar_20130612/aligned/155.TextGrid,bungaje,2.96,3.41,sentence_end,sentence_end,sentence_end,hunnidu bungaje maasiku hunnidu bungaje
0.0,0.06,,YO0015_yoneshiro_grammar_20130612/aligned/154.TextGrid,sentence_start,sentence_start,sentence_start,maasiku,0.06,1.09,maasiku
0.06,1.09,maasiku,YO0015_yoneshiro_grammar_20130612/aligned/154.TextGrid,,0.0,0.06,,1.09,1.29,maasiku
1.09,1.29,,YO0015_yoneshiro_grammar_20130612/aligned/154.TextGrid,maasiku,0.06,1.09,sentence_end,sentence_end,sentence_end,maasiku
0.0,0.16,,YO0015_yoneshiro_grammar_20130612/aligned/161.TextGrid,sentence_start,sentence_start,sentence_start,hai,0.16,0.29,hai ngibusangaje
0.16,0.29,hai,YO0015_yoneshiro_grammar_20130612/aligned/161.TextGrid,,0.0,0.16,ngibusangaje,0.29,1.45,hai ngibusangaje
0.29,1.45,ngibusangaje,YO0015_yoneshiro_grammar_20130612/aligned/161.TextGrid,hai,0.16,0.29,,1.45,1.59,hai ngibusangaje
1.45,1.59,,YO0015_yoneshiro_grammar_20130612/aligned/161.TextGrid,ngibusangaje,0.29,1.45,sentence_end,sentence_end,sentence_end,hai ngibusangaje
0.0,0.14,,YO0015_yoneshiro_grammar_20130612/aligned/160.TextGrid,sentence_start,sentence_start,sentence_start,hai,0.14,0.51,hai ngibusangaje
0.14,0.51,hai,YO0015_yoneshiro_grammar_20130612/aligned/160.TextGrid,,0.0,0.14,ngibusangaje,0.51,1.63,hai ngibusangaje
0.51,1.63,ngibusangaje,YO0015_yoneshiro_grammar_20130612/aligned/160.TextGrid,hai,0.14,0.51,,1.63,1.75,hai ngibusangaje
1.63,1.75,,YO0015_yoneshiro_grammar_20130612/aligned/160.TextGrid,ngibusangaje,0.51,1.63,sentence_end,sentence_end,sentence_end,hai ngibusangaje
0.0,0.24,,YO0015_yoneshiro_grammar_20130612/aligned/75.TextGrid,sentence_start,sentence_start,sentence_start,ngguriru,0.24,1.03,ngguriru
0.24,1.03,ngguriru,YO0015_yoneshiro_grammar_20130612/aligned/75.TextGrid,,0.0,0.24,,1.03,1.13,ngguriru
1.03,1.13,,YO0015_yoneshiro_grammar_20130612/aligned/75.TextGrid,ngguriru,0.24,1.03,sentence_end,sentence_end,sentence_end,ngguriru
0.0,0.15,,YO0015_yoneshiro_grammar_20130612/aligned/231.TextGrid,sentence_start,sentence_start,sentence_start,ndi,0.15,0.52,ndi bunsuja
0.15,0.52,ndi,YO0015_yoneshiro_grammar_20130612/aligned/231.TextGrid,,0.0,0.15,bunsuja,0.52,1.36,ndi bunsuja
0.52,1.36,bunsuja,YO0015_yoneshiro_grammar_20130612/aligned/231.TextGrid,ndi,0.15,0.52,,1.36,1.45,ndi bunsuja
1.36,1.45,,YO0015_yoneshiro_grammar_20130612/aligned/231.TextGrid,bunsuja,0.52,1.36,sentence_end,sentence_end,sentence_end,ndi bunsuja
0.0,0.18,,YO0015_yoneshiro_grammar_20130612/aligned/90.TextGrid,sentence_start,sentence_start,sentence_start,nggurirunndidu,0.18,1.02,nggurirunndidu isi butansuja
0.18,1.02,nggurirunndidu,YO0015_yoneshiro_grammar_20130612/aligned/90.TextGrid,,0.0,0.18,isi,1.02,1.24,nggurirunndidu isi butansuja
1.02,1.24,isi,YO0015_yoneshiro_grammar_20130612/aligned/90.TextGrid,nggurirunndidu,0.18,1.02,butansuja,1.24,1.9,nggurirunndidu isi butansuja
1.24,1.9,butansuja,YO0015_yoneshiro_grammar_20130612/aligned/90.TextGrid,isi,1.02,1.24,,1.9,2.18,nggurirunndidu isi butansuja
1.9,2.18,,YO0015_yoneshiro_grammar_20130612/aligned/90.TextGrid,butansuja,1.24,1.9,sentence_end,sentence_end,sentence_end,nggurirunndidu isi butansuja
0.0,0.05,,YO0015_yoneshiro_grammar_20130612/aligned/91.TextGrid,sentence_start,sentence_start,sentence_start,nai,0.05,0.57,nai u uwaindagidaru
0.05,0.57,nai,YO0015_yoneshiro_grammar_20130612/aligned/91.TextGrid,,0.0,0.05,,0.57,0.72,nai u uwaindagidaru
0.57,0.72,,YO0015_yoneshiro_grammar_20130612/aligned/91.TextGrid,nai,0.05,0.57,u,0.72,0.76,nai u uwaindagidaru
0.72,0.76,u,YO0015_yoneshiro_grammar_20130612/aligned/91.TextGrid,,0.57,0.72,uwaindagidaru,0.76,2.07,nai u uwaindagidaru
0.76,2.07,uwaindagidaru,YO0015_yoneshiro_grammar_20130612/aligned/91.TextGrid,u,0.72,0.76,,2.07,2.32,nai u uwaindagidaru
2.07,2.32,,YO0015_yoneshiro_grammar_20130612/aligned/91.TextGrid,uwaindagidaru,0.76,2.07,sentence_end,sentence_end,sentence_end,nai u uwaindagidaru
0.0,0.19,,YO0015_yoneshiro_grammar_20130612/aligned/184.TextGrid,sentence_start,sentence_start,sentence_start,karija,0.19,0.55,karija utindagidu arudoqtoga qiu qano qtokiwa
0.19,0.55,karija,YO0015_yoneshiro_grammar_20130612/aligned/184.TextGrid,,0.0,0.19,utindagidu,0.55,1.25,karija utindagidu arudoqtoga qiu qano qtokiwa
0.55,1.25,utindagidu,YO0015_yoneshiro_grammar_20130612/aligned/184.TextGrid,karija,0.19,0.55,arudoqtoga,1.25,1.97,karija utindagidu arudoqtoga qiu qano qtokiwa
1.25,1.97,arudoqtoga,YO0015_yoneshiro_grammar_20130612/aligned/184.TextGrid,utindagidu,0.55,1.25,qiu,1.97,2.11,karija utindagidu arudoqtoga qiu qano qtokiwa
1.97,2.11,qiu,YO0015_yoneshiro_grammar_20130612/aligned/184.TextGrid,arudoqtoga,1.25,1.97,qano,2.11,2.28,karija utindagidu arudoqtoga qiu qano qtokiwa
2.11,2.28,qano,YO0015_yoneshiro_grammar_20130612/aligned/184.TextGrid,qiu,1.97,2.11,qtokiwa,2.28,2.53,karija utindagidu arudoqtoga qiu qano qtokiwa
2.28,2.53,qtokiwa,YO0015_yoneshiro_grammar_20130612/aligned/184.TextGrid,qano,2.11,2.28,,2.53,2.546,karija utindagidu arudoqtoga qiu qano qtokiwa
2.53,2.546,,YO0015_yoneshiro_grammar_20130612/aligned/184.TextGrid,qtokiwa,2.28,2.53,sentence_end,sentence_end,sentence_end,karija utindagidu arudoqtoga qiu qano qtokiwa
0.0,0.1,,YO0015_yoneshiro_grammar_20130612/aligned/278.TextGrid,sentence_start,sentence_start,sentence_start,kingasija,0.1,0.97,kingasija
0.1,0.97,kingasija,YO0015_yoneshiro_grammar_20130612/aligned/278.TextGrid,,0.0,0.1,,0.97,1.13,kingasija
0.97,1.13,,YO0015_yoneshiro_grammar_20130612/aligned/278.TextGrid,kingasija,0.1,0.97,sentence_end,sentence_end,sentence_end,kingasija
0.0,0.22,,YO0015_yoneshiro_grammar_20130612/aligned/279.TextGrid,sentence_start,sentence_start,sentence_start,ija,0.22,0.5,ija abutanki mutakaridu kiru
0.22,0.5,ija,YO0015_yoneshiro_grammar_20130612/aligned/279.TextGrid,,0.0,0.22,abutanki,0.5,1.12,ija abutanki mutakaridu kiru
0.5,1.12,abutanki,YO0015_yoneshiro_grammar_20130612/aligned/279.TextGrid,ija,0.22,0.5,mutakaridu,1.12,1.9,ija abutanki mutakaridu kiru
1.12,1.9,mutakaridu,YO0015_yoneshiro_grammar_20130612/aligned/279.TextGrid,abutanki,0.5,1.12,kiru,1.9,2.22,ija abutanki mutakaridu kiru
1.9,2.22,kiru,YO0015_yoneshiro_grammar_20130612/aligned/279.TextGrid,mutakaridu,1.12,1.9,,2.22,2.53,ija abutanki mutakaridu kiru
2.22,2.53,,YO0015_yoneshiro_grammar_20130612/aligned/279.TextGrid,kiru,1.9,2.22,sentence_end,sentence_end,sentence_end,ija abutanki mutakaridu kiru
0.0,0.13,,YO0015_yoneshiro_grammar_20130612/aligned/116.TextGrid,sentence_start,sentence_start,sentence_start,dudini,0.13,0.75,dudini narundi umarirun
0.13,0.75,dudini,YO0015_yoneshiro_grammar_20130612/aligned/116.TextGrid,,0.0,0.13,,0.75,0.78,dudini narundi umarirun
0.75,0.78,,YO0015_yoneshiro_grammar_20130612/aligned/116.TextGrid,dudini,0.13,0.75,narundi,0.78,1.58,dudini narundi umarirun
0.78,1.58,narundi,YO0015_yoneshiro_grammar_20130612/aligned/116.TextGrid,,0.75,0.78,,1.58,1.76,dudini narundi umarirun
1.58,1.76,,YO0015_yoneshiro_grammar_20130612/aligned/116.TextGrid,narundi,0.78,1.58,umarirun,1.76,2.3,dudini narundi umarirun
1.76,2.3,umarirun,YO0015_yoneshiro_grammar_20130612/aligned/116.TextGrid,,1.58,1.76,,2.3,2.46,dudini narundi umarirun
2.3,2.46,,YO0015_yoneshiro_grammar_20130612/aligned/116.TextGrid,umarirun,1.76,2.3,sentence_end,sentence_end,sentence_end,dudini narundi umarirun
0.0,0.19,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/66.TextGrid,sentence_start,sentence_start,sentence_start,maasiku,0.19,1.0,maasiku
0.19,1.0,maasiku,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/66.TextGrid,,0.0,0.19,,1.0,1.191,maasiku
1.0,1.191,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/66.TextGrid,maasiku,0.19,1.0,sentence_end,sentence_end,sentence_end,maasiku
0.0,0.28,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/67.TextGrid,sentence_start,sentence_start,sentence_start,qtsubonga,0.28,0.76,qtsubonga maasiku ansuja
0.28,0.76,qtsubonga,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/67.TextGrid,,0.0,0.28,maasiku,0.76,1.33,qtsubonga maasiku ansuja
0.76,1.33,maasiku,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/67.TextGrid,qtsubonga,0.28,0.76,ansuja,1.33,1.93,qtsubonga maasiku ansuja
1.33,1.93,ansuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/67.TextGrid,maasiku,0.76,1.33,,1.93,2.161,qtsubonga maasiku ansuja
1.93,2.161,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/67.TextGrid,ansuja,1.33,1.93,sentence_end,sentence_end,sentence_end,qtsubonga maasiku ansuja
0.0,0.16,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/58.TextGrid,sentence_start,sentence_start,sentence_start,unu,0.16,0.42,unu ttuja hantaridu bunsuja
0.16,0.42,unu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/58.TextGrid,,0.0,0.16,,0.42,0.48,unu ttuja hantaridu bunsuja
0.42,0.48,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/58.TextGrid,unu,0.16,0.42,ttuja,0.48,0.77,unu ttuja hantaridu bunsuja
0.48,0.77,ttuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/58.TextGrid,,0.42,0.48,hantaridu,0.77,1.63,unu ttuja hantaridu bunsuja
0.77,1.63,hantaridu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/58.TextGrid,ttuja,0.48,0.77,,1.63,1.69,unu ttuja hantaridu bunsuja
1.63,1.69,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/58.TextGrid,hantaridu,0.77,1.63,bunsuja,1.69,2.27,unu ttuja hantaridu bunsuja
1.69,2.27,bunsuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/58.TextGrid,,1.63,1.69,,2.27,2.507,unu ttuja hantaridu bunsuja
2.27,2.507,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/58.TextGrid,bunsuja,1.69,2.27,sentence_end,sentence_end,sentence_end,unu ttuja hantaridu bunsuja
0.0,0.23,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/105.TextGrid,sentence_start,sentence_start,sentence_start,mjaaru,0.23,0.73,mjaaru amiti
0.23,0.73,mjaaru,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/105.TextGrid,,0.0,0.23,amiti,0.73,1.24,mjaaru amiti
0.73,1.24,amiti,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/105.TextGrid,mjaaru,0.23,0.73,,1.24,1.29,mjaaru amiti
1.24,1.29,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/105.TextGrid,amiti,0.73,1.24,sentence_end,sentence_end,sentence_end,mjaaru amiti
0.0,0.21,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/25.TextGrid,sentence_start,sentence_start,sentence_start,mjaadu,0.21,0.87,mjaadu ansuja
0.21,0.87,mjaadu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/25.TextGrid,,0.0,0.21,ansuja,0.87,1.48,mjaadu ansuja
0.87,1.48,ansuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/25.TextGrid,mjaadu,0.21,0.87,,1.48,1.77,mjaadu ansuja
1.48,1.77,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/25.TextGrid,ansuja,0.87,1.48,sentence_end,sentence_end,sentence_end,mjaadu ansuja
0.0,0.13,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/24.TextGrid,sentence_start,sentence_start,sentence_start,mjaadu,0.13,0.77,mjaadu ansuja
0.13,0.77,mjaadu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/24.TextGrid,,0.0,0.13,ansuja,0.77,1.61,mjaadu ansuja
0.77,1.61,ansuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/24.TextGrid,mjaadu,0.13,0.77,,1.61,2.02,mjaadu ansuja
1.61,2.02,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/24.TextGrid,ansuja,0.77,1.61,sentence_end,sentence_end,sentence_end,mjaadu ansuja
0.0,0.11,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/131.TextGrid,sentence_start,sentence_start,sentence_start,maran,0.11,0.93,maran marando
0.11,0.93,maran,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/131.TextGrid,,0.0,0.11,,0.93,1.47,maran marando
0.93,1.47,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/131.TextGrid,maran,0.11,0.93,marando,1.47,2.37,maran marando
1.47,2.37,marando,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/131.TextGrid,,0.93,1.47,,2.37,2.705,maran marando
2.37,2.705,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/131.TextGrid,marando,1.47,2.37,sentence_end,sentence_end,sentence_end,maran marando
0.0,0.34,karati,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/130.TextGrid,sentence_start,sentence_start,sentence_start,,0.34,0.41,karati buru nnari qieru
0.34,0.41,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/130.TextGrid,karati,0.0,0.34,buru,0.41,0.78,karati buru nnari qieru
0.41,0.78,buru,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/130.TextGrid,,0.34,0.41,nnari,0.78,1.21,karati buru nnari qieru
0.78,1.21,nnari,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/130.TextGrid,buru,0.41,0.78,,1.21,1.24,karati buru nnari qieru
1.21,1.24,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/130.TextGrid,nnari,0.78,1.21,qieru,1.24,1.59,karati buru nnari qieru
1.24,1.59,qieru,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/130.TextGrid,,1.21,1.24,,1.59,1.737,karati buru nnari qieru
1.59,1.737,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/130.TextGrid,qieru,1.24,1.59,sentence_end,sentence_end,sentence_end,karati buru nnari qieru
0.0,0.15,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/146.TextGrid,sentence_start,sentence_start,sentence_start,datsanndi,0.15,0.86,datsanndi umutanga kaindi hitanga
0.15,0.86,datsanndi,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/146.TextGrid,,0.0,0.15,umutanga,0.86,1.8,datsanndi umutanga kaindi hitanga
0.86,1.8,umutanga,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/146.TextGrid,datsanndi,0.15,0.86,,1.8,2.23,datsanndi umutanga kaindi hitanga
1.8,2.23,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/146.TextGrid,umutanga,0.86,1.8,kaindi,2.23,2.78,datsanndi umutanga kaindi hitanga
2.23,2.78,kaindi,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/146.TextGrid,,1.8,2.23,hitanga,2.78,3.39,datsanndi umutanga kaindi hitanga
2.78,3.39,hitanga,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/146.TextGrid,kaindi,2.23,2.78,,3.39,3.68,datsanndi umutanga kaindi hitanga
3.39,3.68,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/146.TextGrid,hitanga,2.78,3.39,sentence_end,sentence_end,sentence_end,datsanndi umutanga kaindi hitanga
0.0,0.18,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/147.TextGrid,sentence_start,sentence_start,sentence_start,tagadu,0.18,0.64,tagadu ataruqtoka qiu qtoki
0.18,0.64,tagadu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/147.TextGrid,,0.0,0.18,ataruqtoka,0.64,1.44,tagadu ataruqtoka qiu qtoki
0.64,1.44,ataruqtoka,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/147.TextGrid,tagadu,0.18,0.64,qiu,1.44,1.67,tagadu ataruqtoka qiu qtoki
1.44,1.67,qiu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/147.TextGrid,ataruqtoka,0.64,1.44,,1.67,1.71,tagadu ataruqtoka qiu qtoki
1.67,1.71,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/147.TextGrid,qiu,1.44,1.67,qtoki,1.71,1.92,tagadu ataruqtoka qiu qtoki
1.71,1.92,qtoki,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/147.TextGrid,,1.67,1.71,,1.92,1.942,tagadu ataruqtoka qiu qtoki
1.92,1.942,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/147.TextGrid,qtoki,1.71,1.92,sentence_end,sentence_end,sentence_end,tagadu ataruqtoka qiu qtoki
0.0,0.17,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/89.TextGrid,sentence_start,sentence_start,sentence_start,unu,0.17,0.68,unu nnari
0.17,0.68,unu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/89.TextGrid,,0.0,0.17,nnari,0.68,1.13,unu nnari
0.68,1.13,nnari,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/89.TextGrid,unu,0.17,0.68,,1.13,1.24,unu nnari
1.13,1.24,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/89.TextGrid,nnari,0.68,1.13,sentence_end,sentence_end,sentence_end,unu nnari
0.0,0.33,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/52.TextGrid,sentence_start,sentence_start,sentence_start,nnarija,0.33,1.25,nnarija hitsadu ansuja
0.33,1.25,nnarija,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/52.TextGrid,,0.0,0.33,,1.25,1.53,nnarija hitsadu ansuja
1.25,1.53,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/52.TextGrid,nnarija,0.33,1.25,hitsadu,1.53,2.09,nnarija hitsadu ansuja
1.53,2.09,hitsadu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/52.TextGrid,,1.25,1.53,ansuja,2.09,2.58,nnarija hitsadu ansuja
2.09,2.58,ansuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/52.TextGrid,hitsadu,1.53,2.09,,2.58,2.65,nnarija hitsadu ansuja
2.58,2.65,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/52.TextGrid,ansuja,2.09,2.58,sentence_end,sentence_end,sentence_end,nnarija hitsadu ansuja
0.0,0.55,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/39.TextGrid,sentence_start,sentence_start,sentence_start,nnaringa,0.55,1.06,nnaringa hitsansuja
0.55,1.06,nnaringa,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/39.TextGrid,,0.0,0.55,hitsansuja,1.06,2.15,nnaringa hitsansuja
1.06,2.15,hitsansuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/39.TextGrid,nnaringa,0.55,1.06,,2.15,2.6,nnaringa hitsansuja
2.15,2.6,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/39.TextGrid,hitsansuja,1.06,2.15,sentence_end,sentence_end,sentence_end,nnaringa hitsansuja
0.0,0.23,unu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/71.TextGrid,sentence_start,sentence_start,sentence_start,,0.23,0.27,unu ttuja bagansuja
0.23,0.27,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/71.TextGrid,unu,0.0,0.23,ttuja,0.27,0.49,unu ttuja bagansuja
0.27,0.49,ttuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/71.TextGrid,,0.23,0.27,bagansuja,0.49,1.3,unu ttuja bagansuja
0.49,1.3,bagansuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/71.TextGrid,ttuja,0.27,0.49,,1.3,1.6,unu ttuja bagansuja
1.3,1.6,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/71.TextGrid,bagansuja,0.49,1.3,sentence_end,sentence_end,sentence_end,unu ttuja bagansuja
0.0,0.05,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/94.TextGrid,sentence_start,sentence_start,sentence_start,tsariru,0.05,0.83,tsariru
0.05,0.83,tsariru,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/94.TextGrid,,0.0,0.05,,0.83,1.01,tsariru
0.83,1.01,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/94.TextGrid,tsariru,0.05,0.83,sentence_end,sentence_end,sentence_end,tsariru
0.0,0.56,tsaridu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/95.TextGrid,sentence_start,sentence_start,sentence_start,bunsuja,0.56,1.33,tsaridu bunsuja
0.56,1.33,bunsuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/95.TextGrid,tsaridu,0.0,0.56,,1.33,1.601,tsaridu bunsuja
1.33,1.601,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/95.TextGrid,bunsuja,0.56,1.33,sentence_end,sentence_end,sentence_end,tsaridu bunsuja
0.0,0.16,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/112.TextGrid,sentence_start,sentence_start,sentence_start,mjaaru,0.16,0.76,mjaaru
0.16,0.76,mjaaru,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/112.TextGrid,,0.0,0.16,,0.76,0.93,mjaaru
0.76,0.93,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/112.TextGrid,mjaaru,0.16,0.76,sentence_end,sentence_end,sentence_end,mjaaru
0.0,0.29,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/113.TextGrid,sentence_start,sentence_start,sentence_start,mjaaruqto,0.29,0.88,mjaaruqto mjaaru
0.29,0.88,mjaaruqto,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/113.TextGrid,,0.0,0.29,,0.88,1.02,mjaaruqto mjaaru
0.88,1.02,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/113.TextGrid,mjaaruqto,0.29,0.88,mjaaru,1.02,1.68,mjaaruqto mjaaru
1.02,1.68,mjaaru,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/113.TextGrid,,0.88,1.02,,1.68,1.96,mjaaruqto mjaaru
1.68,1.96,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/113.TextGrid,mjaaru,1.02,1.68,sentence_end,sentence_end,sentence_end,mjaaruqto mjaaru
0.0,0.15,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/126.TextGrid,sentence_start,sentence_start,sentence_start,a,0.15,0.51,a qsakinu ngai burunu qhantaije
0.15,0.51,a,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/126.TextGrid,,0.0,0.15,qsakinu,0.51,1.27,a qsakinu ngai burunu qhantaije
0.51,1.27,qsakinu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/126.TextGrid,a,0.15,0.51,,1.27,1.3,a qsakinu ngai burunu qhantaije
1.27,1.3,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/126.TextGrid,qsakinu,0.51,1.27,ngai,1.3,1.76,a qsakinu ngai burunu qhantaije
1.3,1.76,ngai,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/126.TextGrid,,1.27,1.3,burunu,1.76,2.08,a qsakinu ngai burunu qhantaije
1.76,2.08,burunu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/126.TextGrid,ngai,1.3,1.76,qhantaije,2.08,2.81,a qsakinu ngai burunu qhantaije
2.08,2.81,qhantaije,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/126.TextGrid,burunu,1.76,2.08,,2.81,3.08,a qsakinu ngai burunu qhantaije
2.81,3.08,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/126.TextGrid,qhantaije,2.08,2.81,sentence_end,sentence_end,sentence_end,a qsakinu ngai burunu qhantaije
0.0,0.18,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/127.TextGrid,sentence_start,sentence_start,sentence_start,karati,0.18,0.59,karati buru
0.18,0.59,karati,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/127.TextGrid,,0.0,0.18,,0.59,0.65,karati buru
0.59,0.65,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/127.TextGrid,karati,0.18,0.59,buru,0.65,1.17,karati buru
0.65,1.17,buru,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/127.TextGrid,,0.59,0.65,,1.17,1.41,karati buru
1.17,1.41,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/127.TextGrid,buru,0.65,1.17,sentence_end,sentence_end,sentence_end,karati buru
0.0,0.23,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/118.TextGrid,sentence_start,sentence_start,sentence_start,unu,0.23,0.51,unu ttuja hantari bunsujaqdemosane
0.23,0.51,unu,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/118.TextGrid,,0.0,0.23,,0.51,0.57,unu ttuja hantari bunsujaqdemosane
0.51,0.57,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/118.TextGrid,unu,0.23,0.51,ttuja,0.57,1.01,unu ttuja hantari bunsujaqdemosane
0.57,1.01,ttuja,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/118.TextGrid,,0.51,0.57,,1.01,1.32,unu ttuja hantari bunsujaqdemosane
1.01,1.32,,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/118.TextGrid,ttuja,0.57,1.01,hantari,1.32,1.87,unu ttuja hantari bunsujaqdemosane
1.32,1.87,hantari,YO0024b_adjvocabaccent-yoneshiro-20140730/aligned/118.TextGrid,,1.01,1.32,bunsujaqdemosane,1.87,3.2,unu ttuja hantari bunsujaqdemosane
